gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,countryName
472977937,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228414,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"South side of Sampan Channel behind Turtle Rock, opposite Marine Corps Base Picnic beach; close to G93-2.",Hawaii,NA,1,66522820-055c-11d8-b84e-b8a03c50a862,21.458708,-157.775462,219,NA,NA,NA,NA,NA,1993-09-13T00:00:00Z,13,9,1993,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228414,NA,NA,NA,CC0_1_0,NA,"Greenfield, David W.; Longenecker, K.; Cole, K.; et al",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977917,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:225131,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,Turtle Rock.,Hawaii,NA,1,66522820-055c-11d8-b84e-b8a03c50a862,21.461569,-157.775635,127,NA,NA,NA,NA,NA,1993-09-13T00:00:00Z,13,9,1993,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,225131,NA,"Greenfield, D.",NA,CC0_1_0,NA,"Greenfield, David W.; Longenecker, K.; Cole, K.; et al",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977889,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228413,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"Northeast of Marker #3, behind Turtle Rock.",Hawaii,NA,1,66522820-055c-11d8-b84e-b8a03c50a862,21.458708,-157.775462,219,NA,NA,NA,NA,NA,1993-08-27T00:00:00Z,27,8,1993,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228413,NA,NA,NA,CC0_1_0,NA,"Greenfield, David W.; Longenecker, K.; Cole, K.; et al",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977836,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228239,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"Patch reef northeast of Crash Boat Channel, off green marker #3, straight back from Turtle Rock.",Hawaii,NA,5,66522820-055c-11d8-b84e-b8a03c50a862,21.458708,-157.775462,219,NA,NA,NA,NA,NA,1993-04-15T00:00:00Z,15,4,1993,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228239,NA,NA,NA,CC0_1_0,NA,"Greenfield, David W.",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977806,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228411,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,Outside reef just north  of Sampan Channel.,Hawaii,NA,14,66522820-055c-11d8-b84e-b8a03c50a862,21.472,-157.778626,301,NA,NA,NA,NA,NA,1992-11-19T00:00:00Z,19,11,1992,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228411,NA,NA,NA,CC0_1_0,NA,"Greenfield, David W.",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977766,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228240,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"Sampan Channel, straight off state park, out from Rd Buoy.",Hawaii,NA,4,66522820-055c-11d8-b84e-b8a03c50a862,21.458707,-157.785697,1329,NA,NA,NA,NA,NA,1992-11-05T00:00:00Z,5,11,1992,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228240,NA,NA,NA,CC0_1_0,NA,"Greenfield, David W.",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977734,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:78981,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,Spurs & grooves at end of Sampan Channel.,Hawaii,NA,10,66522820-055c-11d8-b84e-b8a03c50a862,21.470812,-157.780589,430,NA,NA,NA,NA,NA,1992-09-03T00:00:00Z,3,9,1992,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,78981,NA,"Greenfield, D. W.",NA,CC0_1_0,NA,"Greenfield, David W.; Burke, Nancy",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977651,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:78899,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"Sampan Channel outside at buoy, spurs & grooves near G91-26.",Hawaii,NA,16,66522820-055c-11d8-b84e-b8a03c50a862,21.458707,-157.785697,1329,NA,NA,NA,NA,NA,1991-10-17T00:00:00Z,17,10,1991,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,78899,NA,"Greenfield, D. W.",NA,CC0_1_0,NA,"Greenfield, David W.; Cockrell, G.",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977633,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228410,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"Turtle Rock, lee.",Hawaii,NA,8,66522820-055c-11d8-b84e-b8a03c50a862,21.461569,-157.775635,127,NA,NA,NA,NA,NA,1991-09-05T00:00:00Z,5,9,1991,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228410,NA,NA,NA,CC0_1_0,NA,"Greenfield, David W.",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977593,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:228408,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,Spur & groove at end of Sampan Channel - out from red buoy.,Hawaii,NA,43,66522820-055c-11d8-b84e-b8a03c50a862,21.470812,-157.780589,430,NA,NA,NA,NA,NA,1991-08-30T00:00:00Z,30,8,1991,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,228408,NA,NA,NA,CC0_1_0,NA,"Greenfield, D. W.; Cockrell, G.",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
472977461,5d6c10bd-ea31-4363-8b79-58c96d859f5b,urn:catalog:CAS:ICH:78918,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes vanderbilti,NA,SPECIES,"Cirripectes vanderbilti (Fowler, 1938)",Cirripectes vanderbilti,NA,US,"Chinaman's Hat, in lee of island, 30 yds. offshore",Hawaii,NA,1,66522820-055c-11d8-b84e-b8a03c50a862,21.509766,-157.83034,271,NA,NA,NA,NA,NA,1991-05-06T00:00:00Z,6,5,1991,2395805,2395805,PRESERVED_SPECIMEN,CAS,ICH,78918,NA,"Greenfield, D. W.",NA,CC0_1_0,NA,"Greenfield, David W.; Johnson, R. K.",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
